customer_unique_id,predicted_avg_order_value
2e49a3bbeb76297ee0ff49df39c2456c,1372.2573
2e7c511f54e9d94776c606007d672a22,852.96387
2e9399fc2fe209771a6f719e14bdb6fe,715.54834
2ef9e79cf6bf3c0dac3b48c8dd46259e,672.51245
2f118e666b41b76a61d8cdbbc19f7735,832.03107
2f1ae2ed6bbc4661d04c271560570c54,713.04346
2f293b442348c20d12aa4537bd3d7234,163.93504
2f2f4b5a5700a5b108e6da7f0f5f5bb3,723.5766
2f41863e0922b8d1fbb756691b5c315b,745.0377
2f679a526d3b619beccc26a3d1435de4,1186.9237
2f7c8c8386941ce0ef458ca7ff304123,718.6839
2f87ccd8d2d676d667a844ee5c6a17bd,661.2847
2fa63db193ecb500d4058cae36026f8f,841.20294
2fb6dae4fb3a2f917940978144362cd2,853.3353
2fc5e667ccf2a1c87a798be23f1c920a,826.97516
2fd07dc5dbae616986e00fb72e7a779b,637.3484
2fe074ea3cc24b8fd57d29effc995f8b,851.40735
2ff1b818fb048c44dc6629f013cceae6,851.40735
301a6d74a3eb7cd8e3508a045b8fa2e1,789.0873
30a81e307f19e822e7199139fe52b1b0,684.03766
30b782a79466007756f170cb5bd6bbd8,635.5004
30d2d6693d77801c2bcdfafbba202462,903.0057
310647380793836bfa5b7b6b3f518423,662.7599
3110339155d740dc64b31e1666952100,760.2647
313febe2adc914a7cb3f6e903f8e13cf,674.7952
314259ece6a9207c6fc02d925fc996b9,681.4899
3170ebd8b32a5e2102c9d75e0a7f6d74,713.23413
317f563ca3576550955f39a346b15be5,822.95557
318b8659483e12e9cbe1e6550d97f9d9,662.4941
319aed7fd576c317a96b55a991befb3e,622.4208
31aa2034dc4b34b06487e22a53b4a07a,819.6963
31bfa97f1ea0663a50ebc5c811ebdf4d,671.1031
31d332d20895c5c0baefe55207a0fead,754.3394
31d4b05ef830a7347b8f43640eb6511e,605.472
31d958dffbf0b744375b5ff0393e6fb3,725.6259
31e0eb64c5eb715aab04433200ea4ed5,852.64716
31e2e13cc64f2a3bd9dbde22bbad06b2,838.174
31f49e069c399db9c3a0bdf8653e4e8f,647.4331
320e13a9e22b4e4cda8c17ed1c140ce0,643.8299
322740034480eb5fe9d14398aee49d4b,666.6924
323f8f14acb90e50f86f1885b6b53c6d,747.14557
323ff9fd6b4a3edcdf3039e1fb213eb6,613.5122
32539c368b3b9fa70283a7bce0f23909,725.96
325e19085f3017b73be3d9fd98a93301,129.24045
326489271c23dd3128b4480220e5232a,666.20764
3279712e1ea8d52462488b4fb9dd7014,621.5545
327a01a6885ecfda06a3d5c50fb515c3,691.0856
32b3af6c5548b794f1924e7dc83f9e00,705.39594
32c3312cd5a2dddfdcbd359694cd7ae8,666.6924
32cbbf7b9770feb67a514300686f5485,853.81573
32e93651fbc6d641cffdc40c50d982a3,740.2888
32ea3bdedab835c3aa6cb68ce66565ef,661.2617
32fb60e2ce6a1f62eeccbc2d33046072,851.40735
330fdaa06f93c0c6ffb4af7d79c1ef12,682.9993
33176de67c05eeed870fd49f234387a0,667.1558
33416ee3d4fa56400ec814d7b24bde02,851.40735
334293c291f43a6aa85020f8597a171f,662.7599
334d0235ca6f2f09dd55804a26efe952,672.70905
335be0ca4b7aa8578e364a76efd4da52,725.3786
336421b86cc4259a58106da261e0e000,672.51245
339c527109c4c03e8e09bd4b593dab5f,672.98566
33aa371b7512b6a9fede4f231e212226,822.39075
33aca86429de0f71ff7118b93bb09712,711.0317
33b141e373b4f251b033f9ed33d6974d,821.97784
33b239671c1c878914ed922a0dacd607,674.7952
340d924858c395848c127b3e772b6bfd,646.49414
3442a61b2d5bfd9d605d6943701ad650,740.57874
3443f8095ad309eebbdc8caa8b2bf936,817.5155
345759b8cb3d30586551de1ca6905df0,666.6924
345817899c325d8b41c9e88011a8ab43,835.80963
346534c8088852932d947f4b8fea3959,837.03955
346fce1712054d4339be023a27c38f13,750.68176
34b0cd95480e55c2a701293a2b9671b3,721.13666
34fbeb535f3ba8b34bb0f919b0ad36bb,851.40735
3504bea0c72ad9e945b63f889702d2d4,711.0317
3511aa3ff5fb9645041bf1875415142d,706.9545
354004e1432bff6f9008ce0a5afd732a,694.361
355ae139c8a163fb77c065a2d1403ed9,728.68555
3578707d5fbfaaad05a3862a179bf76d,709.5143
35825208c1a9b2d7cccd2eee08d8cbc6,161.98341
359bacb2b5c52b4287667a7bc6c7bc63,664.65784
35b45b906d1450b3540dc96692f58583,712.33185
35c62cb24d4c38a9d121fed1a43b2237,712.33185
35de25c73544f00e8adde226a4d1bdcc,824.81915
35e146c985a9cf989c91edb4c0c156fa,541.13837
35e9d2caa31b87cc3d1ad10d72271140,672.51245
35ecdf6858edc6427223b64804cf028e,853.3353
362928c8cd61df2e6951751dffb4be85,747.14557
3633902a0addd1ffc74cbc13d96da288,622.4208
36445bb429c8bb13c3f8cd6794723647,717.02936
3648f9e5f51f679ed24deff1f031a093,692.88477
3660e33bc132658a08c234cc82e6d0cc,726.442
367f4686d7112d69feed92b02a1775ed,852.96387
36be413fe0f4a74eee7b764e758730ed,674.7952
36cfec707344b75d20e6c7ef583c3b8c,667.7069
370cd3b09ea745fe047fd11db7430441,833.45197
3724bfc68569cc4df876284536b8add9,744.6184
3725c5b8c1cf5ee69158f66922a862c4,609.67804
37266d5c6bf5cb0700372d16599a9b21,732.32715
372b41e8faa2819e0b6346b16cdf402b,740.7092
374fcbbfcf189ae177b2f955f9e74b3d,690.3256
37545efd489b0b7c9aa20690f344271d,724.29456
37669671d35808111ab0d229e546221f,636.1767
377860a7242c2e503c926b76ab6e0a65,672.51245
378c06babf08c70f32e748ac24ea33e0,658.8487
3797de5ad80619a55a3c0a8a034f5ae6,847.7364
379a5698aeca26ff55abca9bc7fcaa4f,742.9358
37cc3e75e39bb11d75a1982ac0d07c17,302.48438
37d0b647301742b1b17d627e4c10aeae,838.174
37d2d1ac62901f9a36cff32ca86c9337,191.59161
37f2527bb624e379f72a742154fdb762,853.3353
37f8e7062a53c1a0fca4f59f4c6b1429,646.16815
382ad79426068e4ba6ed73491d4441cb,742.9358
384d6654ad80e9f1426b7a4ef9e40997,463.0688
3871b0ab0166a2f441fa762f5206cacc,835.7662
387b38ebe598313ef56ef3df19b192af,663.0993
388661387449408a9ab88ea55c9f1a0f,840.1567
38dd3f4e8a4cc5e32dd0a4426a1961fa,853.3353
38e74ef4e3bcf3019fd22b84649bf90d,726.75287
39104edef5e46d7b8c61848cc95e6d97,848.0355
394ac4de8f3acb14253c177f0e15bc58,622.4208
39618678c9395910a7d675df2b0af941,135.49069
397b44d5bb99eabf54ea9c2b41ebb905,834.3413
3991c84b618da2e02b44ba48aba925d1,853.3353
399a2a06a7ddefb3b09460ba6a1bcf12,639.4857
39ae2ab725be4a0db66896735a49dac7,718.28015
39ce02a045b8e7b0329984df3109957b,646.5546
39d28c99c5382bfc238c047203595443,624.65753
39fff7cb5873a7116b02234bd1e6c6dc,840.68506
3a131e6c88849b1d0b28020c3809ea29,665.80945
3a2681b8e4c9f2171aaade5d578f2cb7,778.96704
3a2d236fc85fdf338f179ca0cd725433,572.3346
3a41ac64aa715256d81e129f02b451bf,626.01794
3a43af6775cec872d9a3c80707eb3336,821.97784
3a4acf4c4c97cc25075d29f8d29f405b,724.70593
3a502a4d1e63887120fdc3b323224d70,716.1048
3a5b0d10ee72cefb504df217532a4e6a,739.73193
3a649b3c6b379a427fa6f4a5f646a43d,836.8665
3a73ce6fc3b392e1ca609b5548418c36,674.7952
3aa71d539bb760f054b280604391602a,702.8228
3ae522de6b23a3699ef105d4c4b3b82d,702.25555
3af90f255e824d1d53b3584a4e89ad58,738.06036
3b6f5d22fb32e6ac2fbbb944b18cf1bb,687.7322
3b92b8617254e581d164b5d213d437a2,820.0266
3b93b770a314d48d7f698a09cab03370,620.2518
3b97119ab53db4ae0144dff13c2ee26b,628.1813
3bab949ef05da8e9b3cfd541b6af0ffd,715.14014
3bcd0ddf751cb9542efe9f6299fad626,781.0518
3be412c1321c061d6f85c5e41530ce2d,835.33936
3bfda42ef722cb59c430e6be0b68628c,662.7264
3c166bd80203dfb723ba32f64bedd87b,755.96735
3c25f47ab68536a1d3d6b29b9c8b7e63,616.1748
3c3dbbf3d36a7a4587efada79a3166cd,832.03107
3c555d15cca5369965d1759ad9530a66,856.23096
3c5e1130694632f44051b23fd86ad9e2,854.57794
3c884190b71bbb36aab161465ff1d2c7,711.0317
3cd4207d6ce944798257ac5953640a40,853.3353
3d4cd13fd525234c1c4a2304fbe769e0,842.5888
3d4f12dece1264e5d6321f1b7f003336,610.98773
3d50a44231c2a153219cef76ee3e445d,500.41946
3d71bc3ae0c9f857ffe17636e0d59aab,835.33936
3d740e7cbf7e5b18027f204bd01b0be4,737.7848
3d75cbf8643a1c15723adb850fb5f928,795.75006
3d93772915efa454a89bf52047b0b285,1313.5555
3daa1c97a3155484f70c88b19c90dfb5,717.02936
3db6e5afa8e8178a29afc729855315e2,745.40845
3de0c9303f39b7ccfe69ca11aee19cc6,728.68555
3df4912077693dc7933267da9542825c,724.84155
3e3d56f9737c010ccb5b67c601a18b53,672.51245
3e43e6105506432c953e165fb2acf44c,857.7963
3e47025034c5a31cff56168ac0519f1f,684.03766
3e5306add1209e5ba184092dd1587282,843.10785
3e5dd5efb71f831fffee3735c9e41e87,664.65784
3e6658866cc636c1762c080ed56f44e6,666.6924
3e7bb77746c1489704b3e041860dfb6d,690.10675
3ea4185126195c34ed9949d8e406d570,742.9358
3ec83b54e0afb70def9480cd6b9097f7,665.80945
3edcab192482e9871c17b34cf98c3996,666.2939
3f00548d480f59bdac5e1ad8a68dcfe1,842.5888
3f1ae9854823f7c0a8027bd994b2ce64,728.49176
3f36fa15a16c4850992aa0f33561906e,666.6924
3f5534bf8c9378ee05b7dd684cb20e8a,856.23096
3f6ac9a49767899814866524054ba779,717.92487
3fc38da1985b9e820504f0ad51abc8d1,711.0317
3fdc39171d444e1a1cd4da98ac2e4adb,736.6401
3fe3e628c6c7a15ae96416826a4c5952,835.33936
3ff874206f1d7d1e3ffe12bc9c88c27c,712.66223
4011b7579e894fa929d2de97b4928f41,788.45087
4041baa51d9eae8f5955ccd4f02bb044,666.2939
4046cc9e4828038b58ee191e1f713466,626.01794
4067ba7df47a2bcb753ae5f7530fc7cc,868.38
40730ca1af9742bd0bdbcef270ff4c76,742.9358
407a6773db6e845737d04a6e27e653b4,747.61053
408aee96c75632a92e5079eee61da399,777.2069
408b1dc1bf28c3245e5eca9097e14b9f,709.5143
4092bf290aa60e4f2d4a0dcc2f38c954,670.86115
409379e6e577c89589dade402e6c2522,835.80963
409fffcdaf4d0eb689458f1df6b2c240,745.47076
40f4b191d404a10a6039af0b26dd62c7,772.44464
410a0462acba9ae869f84450fae8a4ea,672.17084
4127cb95c20254485869d698037a3dfd,836.8665
41348c09a551501117e31f8a4149950c,852.8401
413c048b3543f926f2e486c53de5123f,710.1413
415b073d153528fa1ed35a42e39945da,682.7284
417021b1b4553c55daa22f17dbf37cdc,296.90054
4186b96df8197e7b4982a751c1dde3b6,140.51834
418ee6e3b8f19158d67d5039f19783b9,821.2953
4191bcfd448dc07138d2951ea4d10008,732.81476
41b3ab6b1f95cbd2afb361e852a56917,637.3484
41b4af321ed477242aebe74652fd8219,701.3638
41d57ab847e5ccbe403f46b07ee577d6,730.33594
4220ae19dee604e8c1dddccd4e535502,1281.157
42398dee8f2098eec5579129cc1a6f5e,687.69904
423d40b193638955a782839886648464,715.54834
425634deb94b1080fc7d283f3a644941,326.07446
426a9c4b189f4342ea12e7cc9d48a883,819.83954
4291db0da71914754618cd789aebcd56,852.8401
429de3d8004cbe46652a0e069fc545e3,294.00354
42befda568ea0df110b6cec63c233bea,1243.5238
4307ca57b237ef2790e2a99ebcf3c7db,792.9183
43255e3df6cda368809baa2fc72872c8,711.0317
432aa6200ee9673be90863a912dc91dc,738.889
434825743a3426c100c479f571816a81,1252.9061
43714f2590bcb9f935ae68073d6c34f1,642.65454
4377c22228de511d013c6a7560d58a2d,682.57776
439624e26bc73309799fd718773bdb8a,673.4724
43c73f9043398f0dd2163fc5f825e61a,856.23096
43dce1c46f91f3cd233905d0a8b19153,726.75287
43f9d5ace80c6d3c5c09544bc2fa8484,852.64716
4440347c82849cd13be225a1cafba6ba,933.3618
444afd392665f1cc1f3b65ec48063735,844.81256
4473c7b8da89833fc08fcd3443faea81,541.4621
44a22a3351d7f1bb3d337d1be11b41fb,732.32715
44adda057b51a700d1e287783b02516e,711.0317
44b49176f1aca9533b67f3eedab0b2de,835.33936
44b6bbfea26596437062a38c8e6bcec1,193.39268
44bd7571a7dad968306f7776bd5a5745,728.0623
44dbd08cc06662e0ca8ac504aac75f18,857.4778
44e64b7162915525578f601e73e72b16,835.33936
44ed2c2de63bfe22f6596547584d7372,849.28625
453c2895f29b6d9a47f8cb48e00b024b,717.0896
455b49402053f170c64a3ae7fced73d4,853.3353
455c17b35969ca198c17f2fc9e8eba1b,843.8158
456f6d64ecda1b968375d3a68eabfb5c,930.6445
4577881f7a6c10d8eb6bd7f7a82ffa86,624.1822
459759c02362af7a218dd2fe035b3c07,703.20685
45ca4053806ecd0f595c633184e0ff61,742.2011
45cfc55a4d5073c50be858369454fc0e,612.3401
45df9d71b80f651fcfd26763eebd027a,720.53253
46014217dceae9154e4f85ae292bc9d0,674.7952
4644f1b187e390a08b4c66fb16c91364,636.1767
4658b26bcea972ed0b86a5f8c61718be,730.33594
4666e7be827bb14bf746a56f740e62c5,833.45197
4681829483318507ed55682649de6571,832.03107
46958f708ade6b6a88b2e5aca1e66de5,582.02765
46b061196b47dfe9318d38bab6a40ee7,724.66473
46da36c3df7118852b770394d1ba2be5,728.3902
46ed126bcf1df6e195dbc63d7c320983,739.73193
4702945c3b363dd3a5d1cbe913cc95d2,712.55164
4702ba5faa8283e0f6b6a545cdaf8a9f,694.989
4711348768db55c57a67aba080ead566,672.9147
473d9165586cfc6708841d07adf6c020,686.7362
47544c4d42f988172faedb4b05231671,717.9153
4754e3b66497719a91b36268ed9c5718,672.51245
4755e6cf97a25760ab159e0457c84a29,825.4869
4757b4d81eaab4d270e585126410dc5c,833.45197
475cab480951109dec3ad6f770167fa5,742.9358
475d4eb16efe698064c2966acd62584c,662.29956
477f7f182e8da105ba6713c0d5a24f15,744.3273
479085be6190cd4a8e610b4fcce5f29c,849.9559
47a71b49f98984efd3c62cb213f977e8,663.8119
47c1a3033b8b77b3ab6e109eb4d5fdf3,692.1758
47c89a36acb8a73127ec91d0542289b5,599.9558
481060b29de0e9b3d7f4b2991cfb0767,744.6184
4820f42c8203dcad5d2c17cf363048b0,658.659
4827d6a02f010b9505e4af04c7fac522,856.78424
4837d18df7cb3d4baf1a3959d0244554,665.21893
483b26e1bf0f4797e5512d8849d90835,746.6926
485b849ef839f0f401da8bfdc7ac2781,852.96387
48625b68a29dcfc3aba4b5147e0625aa,621.92633
487b72af97cd4e1dcdfae25627f3ea8a,715.14014
4897a3c64a635a703a71dd2d9189bffa,717.2512
48fd7dec70f2b104a1d5e8c5c639102b,851.40735
49257d143ec6384f53a6648062252966,854.8954
494e887fef923d79982b3c0e1ab49cdd,1337.5603
495fe7ae31686381c8145b2936e761dc,319.02563
4962136f755981b83b03f476e66eea7d,840.68506
4985c6f86aaf1460d9b6fdc74465a5a5,687.99036
49afeec74ee36fc6e5582ccd16111a14,851.50977
49bf911a5666e781425b4fe91495454d,853.3353
49c6b1ee895e59043bcd5e2135f08355,690.4928
49cee01774f85ef576192e1038cf9cc6,854.8954
49d1599dd80dedc213037342bbe43fd7,833.45197
49d602890c664bcee124fa70e94d9fb1,712.55164
49e6749fd8bf4a9218457eb19a92e200,554.17584
49eb3e27a6fc361609658d710948cef7,728.0623
4a2ef0b951aa7bdda04470d961d5e755,853.3353
4a433c62dfda8104d295307e855c82a7,616.74365
4a6ccb379c9e5062ad3ce2324222fbf3,728.0623
4ad4d9be004941fb8e0ffd31ddbf1f3c,541.4621
4b1141303289a23d05776bd25076c2fd,838.575
4b384b778ebc0449d0244902bfce7beb,852.96387
4b8b7bf8d90bd492c7a61ec3ce264a0a,904.65643
4b979b432abe14a88cd0cde893952677,599.9558
4badd97df3e4ad6d64508b5c25d4dca9,851.40735
4bbaf6f7a10a7e26a8777aa5cb6d5864,717.55164
4bbba2a307995c25e9d635cc1a9700d0,846.1906
4be8154b42b4593fae17f1b2cb375615,207.15184
4bf3d072dcf303280e82dc697b516c6f,711.0317
4c0bac678bfb8ff0becd5b393b45a884,600.2152
4c112bdeac93a04155c340b65b35c232,847.7364
4c116f8ddec984371284ab7bc860001a,687.7322
4c3d123168c78dcca6cde5a7274430a5,622.8555
4c45ebf94ecf4107850d91bc326851c3,854.57794
4c4b5dc90eb4e33188153ca3e7999f92,733.21967
4c5200f7d135c94fcd304cdd0af9837a,684.03766
4c5ae17e8984ca0916543b159eac0f2c,731.1078
4c93744516667ad3b8f1fb645a3116a4,130.64757
4cba4382020c8e217faee72173ecb0fc,838.174
4ce423721c74231c174d0bb22367645a,842.5888
4ced1b9f8668a9792e5484da6d97b229,310.121
4cfa5155cf7cff8eb15e0b12041d058e,667.7069
4d191bb8e1eea602e77b4ab62cf4daac,836.38086
4d1fe8b6f5e9ee044a14467c8b2832b6,682.57776
4d28234ccc945685ca892f6184032215,163.39296
4d2a058cead19bc1e7b3580be5893b2b,296.90054
4d5cbb095f36a674f6f4a852959ad11d,697.0999
4d7b6c39aa3c7b53acb8058e4094a593,822.95557
4d98a16aebfef3772cc4d547bcae8761,853.3353
4d9e104764077f7dfae917c7cc803212,672.9147
4dcabe94c61f202327839a734955b0cf,821.8307
4df9aee56fa602c72756abb22ee60b17,739.99304
4e15fee963523774998876e3624952f4,805.83563
4e1cce07cd5937c69dacac3c8b13d965,744.78906
4e23e1826902ec9f208e8cc61329b494,744.644
4e2d666f4bbc94a8ded712172a433d65,666.2939
4e39429218dac10ad4e57dafee3d92d4,728.68555
4e3b6c25502ef69e5c5e54616bf67ed7,851.40735
4e4b787733d41ea0cb9b69a192bb285e,737.7848
4e5aba2c9b150920c8c7b5b4ee0c197d,727.44305
4e65032f1f574189fb793bac5a867bbc,835.33936
4e6588068c000d6f539cf24c66a96816,848.50287
4e78d9253ba5cc1d990eb09ea45a3a2c,737.7848
4eda116add853323e439c104b7d0824c,728.68555
4ef6c02126b21225e011b242f9f79c6f,739.99304
4f011f45db425dcd3be79d4c11e9ad05,728.68555
4f0c8db463d2261888faa81900eb33c1,852.96387
4f2029f4e7aea8455f5c1cb9de0b7ccd,851.40735
4f223a62631b82cfb22241007bbd60dc,849.9559
4f477c554c5bd165f95d62b409ac6425,733.21967
4f4943d1a8ac2c4a65d4fba25ee8c0bb,835.33936
4f4a4c713a7892d9db23f694fc647d13,670.86115
4f4d2fe2987efa0b9e4e61a466e8ed8b,835.33936
4f6d635ff2fd4e30ff5369a7b943eb22,672.51245
4f88e6285f805c9a823ba23291a65ca3,832.03107
4f8e0cd35c770318d9e8874c2956345a,664.65784
4f928a6270233d6c7c4e73919fa12295,784.1861
4facc2e6fbc2bffab2fea92d2b4aa7e4,822.39075
4fcf7b9d6a54ded837b9a0ff601bf7ef,724.29456
4fe67915d44791a5deab2957c2641048,535.74286
4ffd7cf05f22d7a320750a2f9e73f665,711.0317
503279f30dccc77b5d832f20bd485393,666.20764
5036f4227f2e546879f581d8fd3e6ec6,1308.2557
507dc9becd4fc65635d90682dfa9d3a3,851.40735
508cae50c5c1e72079d266a513bca9ae,838.174
508f416faa150cd3249d045d81c93399,820.0266
50915df398391da01c01bd5cf272f61b,708.4925
50a662e7d7e7e2a94112a4f15a37464e,732.81476
50ad9fb3ba7f8cf336529fe94a182996,851.40735
50cd97d731f3f5e3f321673c2671a23d,853.3353
50e1b12ee1e2eab6157d9c0b035136af,563.1967
511152350c802fe363fd2417b1a09357,757.6216
5126071e8e67f61789f6ce9f3af56143,740.6484
51378a8908cdc12c6545fdf842383c97,832.03107
514f8ca0f04813ed414874f8f422e6c3,665.80945
518199e5f36305bffce18e38aa2642aa,739.73193
51838d41add414a0b1b989b7d251d9ee,553.72046
51c23d1b01aebce5a1e32e3d9b312aa3,672.9147
51c2f039f08424330a6bbba4c9949d98,851.40735
51d11e5abc725531b3a2fd56456885fa,738.2038
51d121ddc025c1b70f8f62a1b727aecf,789.0873
51d8d985d769925b981b4a34ddf6dfc6,745.0377
51d91326ffc0688da14a001de38c264b,853.81573
51dc56123336c573f2977f5da81b17b9,851.40735
523730e4b2ef7654c243699b81763112,693.4889
523b7915f240831d06b34ab9b804a200,739.73193
525236008daa62b6022f35142ef864d3,827.98334
52597838f6c178b19b961b068d048c71,689.6163
525cda9909aa001ebed396f6e55eae01,893.57526
525e9dbf2f675f893b9f695d5ecefb31,826.83344
526126c9f6a2a58d226b574d4d6c2278,857.7963
5275b2f97b9c995d3d05a58610c0bb67,657.5637
5277f2c18bae9ff7f93aa8118ace6e03,672.51245
527c6fbbe85cdf78ff1645e0a71e266f,742.9358
528553785a32652e5b1f5dc33899f754,690.0474
52abba659c0a219f8de7076dc33e0e83,849.9559
52b8fc428690f8974a3d3ff3a162f7b7,853.3353
52d40ed525892e7b31fc34aa750419c9,685.8785
52e05f52b2ccd1945aafaae6ceff7ba1,599.9558
53100f780630b0755dcdec40f673abfb,742.9358
53b30ca78efb2b7efcd3f9e461587eb2,848.0355
53beace9d0aa08b64d759d5f5a66550c,622.4208
53c84ac43bbfafb7a6b5d9076ab423c7,1163.4362
53cc7338a7d5994fe8baa28a039d2343,577.271
53e4d5ab8287848319f0220d47ee7ca0,736.04376
53f34954c078f5034197993c0e109b95,738.2715
5416f8ad5bc33953624084ebc8738307,711.0317
544bd839b4e7f92a077c7bf2410f8b02,854.20593
5457ae2c352c18e3bf5cba68301d96a8,666.1269
5461338ea772177374bcf3f23665178f,503.48996
54732c804725f94304b9f2d1107a3d6e,842.8535
547d0504ca415eb4864fa3030f73d3f3,647.8203
54982b0c374191195d5f433c7cccae90,930.6445
549a24530925587e2faddb35f667e458,731.03064
54a22a0d776f341e79356ad4a761aa81,853.81573
54b716ecf36f372ca6a585a68025e8a1,835.33936
54bf1780705493f3224d73bd48e53186,597.4077
54c7b4f48fb9e911bf328bf9884ca61d,666.6924
54e0a7cc9c09c591bd186e4569c7bf30,742.93964
54eb010282ed1c4a38e101aa8b9aca37,495.49335
54ed3f082c9e7725a0e26e9e682fc825,865.4433
552fc05a13d28356a38e8b13f64cbe4f,705.06287
5568fb2b583235812ed08eb9587d0465,743.74854
556ffcdd6185be1c44ea83be3b1b5f86,850.43036
557b158701bedbb76b856eb5f3af51b1,632.5212
55b488a273c6ec9ca293736e9a69d0b3,849.9559
55efe0d41e47d41465ea4fb5f8badee0,582.7426
55f21db4f9a353dcee5b774f750c65a1,706.5671
55fbb64f60861980e74c4f136f304297,313.0563
5616f75d22507069b5383854a1d8c414,838.174
56238e115fd05d88a5e9ae565b8c2dbb,744.95337
562b3bca5a8903b7451462b6e7aa6082,705.39594
564df947eb9192d7e1613b1b957cb192,713.47974
565448508b44312e8489ca1bc1f5d09e,749.69495
56b088f218c6c02cd6e86bb9814271cb,853.81573
56c355e615aa216a8c404c4f3d22383c,906.5958
56c8638e7c058b98aae6d74d2dd6ea23,853.3353
56d6d1ae03e95325991e4c77bf3cbe53,726.3442
56e3a158ef88285f2c15a83db0b13d93,600.2152
56e80e4b4a777631c5399e3fd0d6ee85,672.9147
56f77ee91e06fb36402afa524deee676,666.2939
57017bffe1b59c7da66267b6d3fcd44d,842.5888
5709900c6ded8af6dfb28b043943368d,691.588
570eb70ff97166b85ea96be3bfb65fef,668.5556
572a2a7bca60d77e596287ea324a4680,711.0317
5735fac0e3e12fee0b0545828a977acd,663.4151
574e36a816bf7a295404e686062fc0de,835.7662
575e8735ac3203bfb92c7d52919faf70,601.33026
578035514ad8238fa724f24b4aabc1df,626.01794
57a00f215e83a19190f6a5dded389806,635.8277
57b5d9f9fa4f1ff41befbfbf0fcbc3ca,853.3353
57c6a5ac88fde55944675cc79c4d5db7,746.6926
580561d937f063a0c4ffe1e4832df2f5,844.6464
58075e17e770fc08571c3e0f452f6a11,833.45197
580e86cc6d0c8eafede3d6f2fa4bf9ab,803.8759
582183483d33018384b309d31c45f353,637.3484
582413ee5c9cf48218666c6fd967a221,685.8696
58498d9dec038f925f6406ebdfdc36bb,857.7963
585ba6a115792c0b0483d65e5ab1f4b6,666.6924
58812bfc80ed972fa2e7f3614c0cd22e,837.35565
5882d9af214f8e2acb3e74b94a109c62,865.4433
589211c7448e6c3b58b0ba98ce089ee7,736.1176
58c1b085b54c03a1f1ab5f13d64c2b1c,715.0664
58e2253f083d42930c64ca32b510a512,672.9147
58f5a0b391493cf37a8c32956f14d6d1,671.1031
5908f8630bbd5a8d5984b25f85588168,836.8665
5925dfa8cd87ab4d852383f7039c8bc2,600.895
59268ee5dc0cd98a36ea808010826cc8,581.09015
5936fabf5dfeaa6c31d9f649b5794e2c,851.40735
593cb774409e5239a1946d1c88e0813d,752.026
5941ba7f91b519d195e16e34fcf61bac,832.45624
595ee036d3a69e80934a9b3618834085,747.1591
596f46e4d4b172098ad46d4d7880bcc2,848.0355
598ef1f13aba15f2b88387184f6c25ec,585.5392
59bba92de9b8f6be0808e4d9d64b4b43,694.5252
59d66d72939bc9497e19d89c61a96d5f,835.33936
59d8d1ea35c02a6a070ee29944b0ea86,822.39075
5a21363c92f912e70cb482c96bc03af3,849.58594
5a2e847dd085d36e3ba8916b75e794ed,844.1292
5a30802342302d5bcef2bade8d40d847,220.1742
5a494c648fde2d1ec4eb614274ea7159,622.8555
5a689ab0069d25bc6c2be47d4b3863d4,715.14014
5a6b37816cefa8497b74b1ef78dbb202,844.1292
5a819fa976c2a1e65fa35e5c890d4dcb,852.8401
5a85f706b2059c3cd55287e105d8d5ea,498.46915
5ace05247b6926d3e595ac4de6620b1d,854.20593
5ad31e19d737a51f803e6986bbd119ff,851.40735
5ad84888519e10ff52d8af00641d41bc,742.9358
5ad96d7a95788923e8ff455366a90015,715.14014
5af103d3f12fd83434cb97578a1e8d49,847.7364
5af895ee7ff98368a5bf6faeddd18cec,634.1125
5b07d855f3356e33b1434dfb5a035cd7,662.7599
5b09c620db60411b0be6f1817c6cbe71,852.8401
5b1ae94194ff6e974356063557746e47,711.0317
5b26618da34612cc4947bbf6ef4fb67c,851.40735
5b2c2b2a8d9e890debe309928d321f20,834.9801
5b3186d7cf904f2f9369aec26faba4d2,842.5888
5b3b19201bb81179198a9ce0d26ae56f,647.3382
5b40b6d003822b8ff229a910784fe4e5,739.99304
5b52858bcdab75cfc4593b13ea32db62,779.55005
5b59166412dd5595f77a43b217c39132,847.9732
5b65c2693d8103d23aa910cd33d68daa,553.72046
5b71ca52f13f79c2be72b2aad8755c0a,906.5958
5b881f1b0bea55f5933b61c9a99c9ecc,672.51245
5b8a75e77489899ad9e6d57273aafd7f,738.2038
5bad02ee81a2002eb3b5b84d32bfc15f,739.73193
5bc94b60050224af3dfdd2377c7e93e6,854.57794
5bdb6f56a8fb4272b802f504bb6d1287,772.44464
5c00e849b56a56ea31560d5d66f933e9,818.9128
5c117c579cb98a9c6c50e1301a349f3a,778.5205
5c2b5c09534917d37857557d37ed9205,666.2939
5c4b7aa014e584d78525c38717510f01,853.3353
5c5a99e5ef172fbf5fc8a68e6bb2e0ab,541.4621
5c65a2076c901f375b01aad3a60c7447,867.02545
5c77da09750b42091c93c331d544ab53,742.9358
5c82413b70d65c90e4f9e465c303fc82,726.3442
5c8b41ba21631ca0432de4a10a56fcf1,665.80945
5c96017028584678dd28c139566b87c0,666.6924
5cb8c9998e51269d6c8c983def687414,715.14014
5cbfdb85ec130898108b32c50d619c39,715.4964
5cc1eb5a94ab59494d63f06a5c7eec15,742.9358
